locus_tag,gene_name,accession,old_locus_tag,start,end,strand,gene_product,COG,uniprot,operon
WA5_RS05400,WA5_RS05400,NC_020519.1,WA5_1039,1131397.0,1132122.0,-,TIGR02206 family membrane protein,Function unknown,Q8NRG5,Op665
WA5_RS05405,WA5_RS05405,NC_020519.1,WA5_1040,1132129.0,1134471.0,-,excinuclease ABC subunit UvrA,"Replication, recombination and repair",Q8NRG4,Op665
WA5_RS05410,tpx,NC_020519.1,WA5_1041,1134560.0,1135057.0,+,thiol peroxidase,"Post-translational modification, protein turnover, and chaperones",R0JBE6,Op666
WA5_RS05415,WA5_RS05415,NC_020519.1,WA5_1042,1135054.0,1136832.0,-,hypothetical protein,Function unknown,Q8NRG2,Op667
WA5_RS05420,WA5_RS05420,NC_020519.1,WA5_1043,1136934.0,1137890.0,-,DUF808 domain-containing protein,Function unknown,Q8NRG1,Op668
WA5_RS05425,WA5_RS05425,NC_020519.1,WA5_1044,1137959.0,1138861.0,+,2-dehydropantoate 2-reductase,Coenzyme transport and metabolism,Q8NRG0,Op669
WA5_RS05430,WA5_RS05430,NC_020519.1,WA5_1045,1138879.0,1139247.0,+,DUF2218 domain-containing protein,Function unknown,R0JM95,Op669
WA5_RS16200,WA5_RS16200,NC_020519.1,,1139356.0,1139619.0,+,hypothetical protein,"Replication, recombination and repair",,Op670
WA5_RS05440,WA5_RS05440,,,,,,,No COG annotation,,
WA5_RS05445,WA5_RS05445,NC_020519.1,WA5_1048,1140024.0,1140860.0,-,S1 family peptidase,"Post-translational modification, protein turnover, and chaperones",Q8NRF6,Op671
WA5_RS05450,arsC,NC_020519.1,WA5_1049,1140897.0,1141244.0,-,arsenate reductase (glutaredoxin),Inorganic ion transport and metabolism,A0A0S2T3V5,Op671
WA5_RS05455,WA5_RS05455,NC_020519.1,WA5_1050,1141272.0,1142474.0,+,hypothetical protein,Function unknown,,Op672
WA5_RS05460,WA5_RS05460,NC_020519.1,WA5_1051,1142475.0,1143014.0,-,DUF402 domain-containing protein,Function unknown,R0JBD7,Op673
WA5_RS05465,WA5_RS05465,,,,,,,No COG annotation,,
WA5_RS05470,typA,NC_020519.1,WA5_1053,1144117.0,1146030.0,+,translational GTPase TypA,Signal transduction mechanisms,Q8NRF1,Op674
WA5_RS05475,WA5_RS05475,NC_020519.1,WA5_1054,1146153.0,1147604.0,+,ABC transporter family substrate-binding protein,Amino acid transport and metabolism,,Op675
WA5_RS05480,mshB,NC_020519.1,WA5_1055,1147591.0,1148463.0,+,N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranoside deacetylase,Function unknown,R0JM87,Op675
WA5_RS05485,WA5_RS05485,,,,,,,No COG annotation,,
WA5_RS05490,WA5_RS05490,NC_020519.1,WA5_1057,1148952.0,1149269.0,+,ferredoxin family protein,Energy production and conversion,R0JQS8,Op676
WA5_RS05495,dapC,NC_020519.1,WA5_1058,1149278.0,1150381.0,+,succinyldiaminopimelate transaminase,Amino acid transport and metabolism,H7C6B4,Op676
WA5_RS05500,WA5_RS05500,NC_020519.1,WA5_1059,1150440.0,1151030.0,+,GtrA family protein,Function unknown,R0HYJ1,Op677
WA5_RS05505,WA5_RS05505,NC_020519.1,WA5_1060,1151206.0,1152372.0,+,HNH endonuclease,Defense mechanisms,,Op678
WA5_RS05510,dapD,NC_020519.1,WA5_1061,1152369.0,1153262.0,-,2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-succinyltransferase,Amino acid transport and metabolism,A0A1B4WK49,Op679
WA5_RS05515,aroP,NC_020519.1,WA5_1062,1153291.0,1154682.0,-,aromatic amino acid transport protein AroP,Amino acid transport and metabolism,A0A518TS92,Op679
WA5_RS05520,WA5_RS05520,NC_020519.1,WA5_1063,1154725.0,1155675.0,-,tetrahydrodipicolinate N-succinyltransferase,Amino acid transport and metabolism,H7C686,Op679
WA5_RS05525,dapE,NC_020519.1,WA5_1064,1155730.0,1156839.0,+,succinyl-diaminopimelate desuccinylase,Amino acid transport and metabolism,A0A1C7F204,Op680
WA5_RS05530,WA5_RS05530,NC_020519.1,WA5_1065,1156901.0,1157671.0,+,TIGR00730 family Rossman fold protein,Function unknown,A0A6M4Q3L1,Op681
WA5_RS05535,folP,NC_020519.1,WA5_1066,1157693.0,1158526.0,+,dihydropteroate synthase,Coenzyme transport and metabolism,A0A0S2T3R8,Op681
WA5_RS05540,WA5_RS05540,NC_020519.1,WA5_1067,1158538.0,1159254.0,+,glucosyl-3-phosphoglycerate synthase,Cell wall/membrane/envelope biogenesis,,Op681
WA5_RS05545,WA5_RS05545,,,,,,,No COG annotation,,
WA5_RS05550,WA5_RS05550,NC_020519.1,WA5_1069,1159634.0,1159801.0,+,DUF3117 domain-containing protein,Function unknown,R0J9K3,Op682
WA5_RS05555,WA5_RS05555,NC_020519.1,WA5_1070,1159864.0,1160730.0,+,methyltransferase domain-containing protein,"Secondary metabolites biosynthesis, transport, and catabolism",Q8NRD7,Op683
WA5_RS05560,WA5_RS05560,NC_020519.1,WA5_1071,1160734.0,1162230.0,-,GH32 C-terminal domain-containing protein,Carbohydrate transport and metabolism,Q8NRD6,Op684
WA5_RS05565,glgA,NC_020519.1,WA5_1072,1162375.0,1163547.0,-,glycogen synthase,Carbohydrate transport and metabolism,,Op685
WA5_RS05570,glgC,NC_020519.1,WA5_1073,1163689.0,1164918.0,+,glucose-1-phosphate adenylyltransferase,Coenzyme transport and metabolism,,Op686
WA5_RS05575,WA5_RS05575,NC_020519.1,WA5_1074,1164970.0,1165611.0,-,O-methyltransferase,Function unknown,Q8NRD3,Op687
WA5_RS05580,sigE,NC_020519.1,WA5_1075,1165745.0,1166386.0,+,RNA polymerase sigma factor SigE,Transcription,R0JKE9,Op688
WA5_RS05585,WA5_RS05585,NC_020519.1,WA5_1076,1166575.0,1167069.0,+,hypothetical protein,Transcription,,Op689
WA5_RS05590,tatB,NC_020519.1,WA5_1077,1167109.0,1167579.0,+,Sec-independent protein translocase subunit TatB,"Intracellular trafficking, secretion, and vesicular transport",R0HWS2,Op689
WA5_RS05595,WA5_RS05595,NC_020519.1,WA5_1078,1167583.0,1168707.0,-,Mrp/NBP35 family ATP-binding protein,"Cell cycle control, cell division, chromosome partitioning",,Op690
WA5_RS05600,WA5_RS05600,NC_020519.1,WA5_1079,1168743.0,1169324.0,-,DUF1003 domain-containing protein,Function unknown,R0J9L4,Op690
WA5_RS05605,WA5_RS05605,NC_020519.1,WA5_1080,1169317.0,1170609.0,-,magnesium transporter,Inorganic ion transport and metabolism,R0JKF7,Op690
WA5_RS05610,WA5_RS05610,,,,,,,No COG annotation,,
WA5_RS05615,WA5_RS05615,,,,,,,No COG annotation,,
WA5_RS05620,WA5_RS05620,,,,,,,No COG annotation,,
WA5_RS05625,WA5_RS05625,NC_020519.1,WA5_1084,1172497.0,1176162.0,-,multifunctional oxoglutarate decarboxylase/oxoglutarate dehydrogenase thiamine pyrophosphate-binding subunit/dihydrolipoyllysine-residue succinyltransferase subunit,Energy production and conversion,Q8NRC3,Op693
WA5_RS05630,WA5_RS05630,NC_020519.1,WA5_1085,1176304.0,1180047.0,-,ABC transporter ATP-binding protein/permease,Defense mechanisms,,Op694
WA5_RS05635,WA5_RS05635,NC_020519.1,WA5_1086,1180117.0,1180836.0,-,hypothetical protein,Function unknown,Q8NRC1,Op695
WA5_RS05640,WA5_RS05640,NC_020519.1,WA5_1087,1180868.0,1181674.0,-,shikimate 5-dehydrogenase,Amino acid transport and metabolism,Q8NRC0,Op695
WA5_RS05645,WA5_RS05645,NC_020519.1,WA5_1088,1181965.0,1183605.0,+,carboxylesterase/lipase family protein,Lipid transport and metabolism,,Op696
WA5_RS05650,WA5_RS05650,NC_020519.1,WA5_1089,1183606.0,1184259.0,+,(2Fe-2S)-binding protein,Function unknown,Q8NRB8,Op696
WA5_RS05655,WA5_RS05655,,,,,,,No COG annotation,,
WA5_RS05660,WA5_RS05660,,,,,,,No COG annotation,,
WA5_RS05665,WA5_RS05665,NC_020519.1,WA5_1092,1185824.0,1187041.0,+,MFS transporter,Amino acid transport and metabolism,Q8NRB5,Op699
WA5_RS05670,WA5_RS05670,NC_020519.1,WA5_1093,1187042.0,1188391.0,+,DHA2 family efflux MFS transporter permease subunit,Amino acid transport and metabolism,A0A7I8AVH3,Op699
WA5_RS05675,metE,NC_020519.1,WA5_1094,1188384.0,1190621.0,-,5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase,Coenzyme transport and metabolism,Q8NRB3,Op700
WA5_RS05680,WA5_RS05680,,,,,,,No COG annotation,,
WA5_RS05685,WA5_RS05685,NC_020519.1,WA5_1096,1192397.0,1193809.0,+,NAD(P)/FAD-dependent oxidoreductase,Inorganic ion transport and metabolism,,Op702
WA5_RS05690,WA5_RS05690,,,,,,,No COG annotation,,
WA5_RS05695,WA5_RS05695,NC_020519.1,WA5_1098,1194215.0,1195111.0,+,patatin-like phospholipase family protein,Function unknown,A4QDA8,Op703
WA5_RS05700,WA5_RS05700,NC_020519.1,WA5_1099,1195121.0,1195915.0,-,alpha/beta hydrolase,Function unknown,Q8NRA8,Op704
WA5_RS05705,WA5_RS05705,NC_020519.1,WA5_1100,1195973.0,1197622.0,+,peptide synthetase,"Secondary metabolites biosynthesis, transport, and catabolism",,Op705
WA5_RS05710,cydC,NC_020519.1,WA5_1101,1197986.0,1199542.0,-,thiol reductant ABC exporter subunit CydC,Energy production and conversion,Q8NRA5,Op706
WA5_RS05715,WA5_RS05715,NC_020519.1,WA5_1102,1199539.0,1201074.0,-,ABC transporter ATP-binding protein/permease,Defense mechanisms,,Op706
WA5_RS05720,cydB,NC_020519.1,WA5_1103,1201086.0,1202087.0,-,cytochrome d ubiquinol oxidase subunit II,Energy production and conversion,Q8NRA3,Op707
WA5_RS05725,WA5_RS05725,NC_020519.1,WA5_1104,1202090.0,1203631.0,-,cytochrome ubiquinol oxidase subunit I,Energy production and conversion,Q8NRA2,Op707
WA5_RS05730,WA5_RS05730,NC_020519.1,WA5_1105,1203912.0,1206827.0,-,DUF3427 domain-containing protein,"Replication, recombination and repair",,Op708
WA5_RS05735,WA5_RS05735,NC_020519.1,WA5_1106,1206827.0,1207222.0,-,(deoxy)nucleoside triphosphate pyrophosphohydrolase,"Replication, recombination and repair",R0JMS8,Op708
WA5_RS05740,WA5_RS05740,NC_020519.1,WA5_1107,1207451.0,1208140.0,+,hypothetical protein,No COG annotation,,Op709
WA5_RS05745,WA5_RS05745,NC_020519.1,WA5_1108,1208208.0,1209614.0,-,amino acid permease,Amino acid transport and metabolism,Q8NR97,Op710
WA5_RS05750,WA5_RS05750,NC_020519.1,WA5_1109,1209933.0,1212131.0,+,DEAD/DEAH box helicase,"Translation, ribosomal structure and biogenesis",Q8NR96,Op711
WA5_RS05755,WA5_RS05755,NC_020519.1,WA5_1110,1212425.0,1213114.0,-,TetR/AcrR family transcriptional regulator,Transcription,Q8NR95,Op712
WA5_RS05760,WA5_RS05760,NC_020519.1,WA5_1111,1213268.0,1214860.0,+,bifunctional 3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase,Energy production and conversion,Q8NR94,Op713
WA5_RS05765,WA5_RS05765,NC_020519.1,WA5_1112,1214870.0,1215940.0,+,maleylacetate reductase,Energy production and conversion,Q8NR93,Op713
WA5_RS05770,WA5_RS05770,NC_020519.1,WA5_1113,1215951.0,1216838.0,+,protocatechuate 3%2C4-dioxygenase subunit beta,"Secondary metabolites biosynthesis, transport, and catabolism",R0HZA8,Op713
WA5_RS05775,WA5_RS05775,,,,,,,No COG annotation,,
WA5_RS05780,WA5_RS05780,NC_020519.1,WA5_1115,1217439.0,1217981.0,-,HNH endonuclease family protein,"Replication, recombination and repair",Q8NR90,Op715
WA5_RS05785,putP,NC_020519.1,WA5_1116,1218027.0,1219601.0,-,sodium/proline symporter PutP,Amino acid transport and metabolism,H7C679,Op716
WA5_RS05790,WA5_RS05790,NC_020519.1,WA5_1117,1219894.0,1222998.0,+,DEAD/DEAH box helicase,"Replication, recombination and repair",Q8NR89,Op717
WA5_RS05795,WA5_RS05795,NC_020519.1,WA5_1118,1222991.0,1223845.0,+,2-oxo acid dehydrogenase,Function unknown,R0HZB4,Op717
WA5_RS05800,WA5_RS05800,NC_020519.1,WA5_1119,1223886.0,1225061.0,+,exonuclease SbcCD subunit D,"Replication, recombination and repair",Q8NR87,Op717
WA5_RS05805,WA5_RS05805,NC_020519.1,WA5_1120,1225065.0,1227695.0,+,AAA family ATPase,"Replication, recombination and repair",Q8NR86,Op717
WA5_RS16460,WA5_RS16460,NC_020519.1,,1227889.0,1229097.0,+,TIGR00366 family protein,Lipid transport and metabolism,,Op718
WA5_RS05820,WA5_RS05820,NC_020519.1,WA5_1123,1229176.0,1229715.0,-,YceI family protein,Function unknown,Q8NR83,Op719
WA5_RS05825,rosR,NC_020519.1,WA5_1124,1229994.0,1230482.0,+,MarR family transcriptional regulator RosR,Transcription,A0A1Q3DQC9,Op720
WA5_RS05830,WA5_RS05830,NC_020519.1,WA5_1125,1230618.0,1230833.0,+,PspC domain-containing protein,Transcription,A0A1B4WKA1,Op721
WA5_RS05835,WA5_RS05835,,,,,,,No COG annotation,,
WA5_RS05840,WA5_RS05840,NC_020519.1,WA5_1127,1231810.0,1232481.0,+,Crp/Fnr family transcriptional regulator,Transcription,,Op723
WA5_RS05845,WA5_RS05845,NC_020519.1,WA5_1128,1232602.0,1232838.0,+,heavy-metal-associated domain-containing protein,Inorganic ion transport and metabolism,A0A0S2T3W6,Op724
WA5_RS05850,cadA,NC_020519.1,WA5_1129,1233006.0,1234883.0,+,cation-translocating P-type ATPase,Inorganic ion transport and metabolism,Q8NR77,Op725
WA5_RS05855,WA5_RS05855,NC_020519.1,WA5_1130,1234982.0,1235614.0,+,GTP pyrophosphokinase family protein,"Secondary metabolites biosynthesis, transport, and catabolism",,Op726
WA5_RS05865,WA5_RS05865,NC_020519.1,WA5_1131,1236541.0,1238049.0,-,alpha/beta hydrolase,Function unknown,,Op727
WA5_RS05870,argS,NC_020519.1,WA5_1132,1238273.0,1239925.0,+,arginine--tRNA ligase,"Translation, ribosomal structure and biogenesis",P35868,Op728
WA5_RS05875,lysA,NC_020519.1,WA5_1133,1239928.0,1241265.0,+,diaminopimelate decarboxylase,Amino acid transport and metabolism,P09890,Op728
WA5_RS05880,WA5_RS05880,NC_020519.1,WA5_1134,1241550.0,1242155.0,-,hypothetical protein,No COG annotation,Q8NR74,Op729
WA5_RS05890,WA5_RS05890,NC_020519.1,WA5_1136,1242506.0,1243843.0,+,homoserine dehydrogenase,Amino acid transport and metabolism,R0JRF2,Op730
WA5_RS05895,thrB,NC_020519.1,WA5_1137,1243854.0,1244783.0,+,homoserine kinase,Amino acid transport and metabolism,P07128,Op730
WA5_RS05900,WA5_RS05900,NC_020519.1,WA5_1138,1244839.0,1245531.0,-,transcriptional regulator,Transcription,Q8NR72,Op731
WA5_RS05905,narI,NC_020519.1,WA5_1139,1245716.0,1246495.0,-,respiratory nitrate reductase subunit gamma,Energy production and conversion,R0HZD5,Op732
WA5_RS05910,narJ,NC_020519.1,WA5_1140,1246504.0,1247190.0,-,nitrate reductase molybdenum cofactor assembly chaperone,Energy production and conversion,A0A6L2RF52,Op732
WA5_RS05915,narH,NC_020519.1,WA5_1141,1247195.0,1248790.0,-,nitrate reductase subunit beta,Energy production and conversion,A0A0U4WV61,Op732
WA5_RS05920,WA5_RS05920,NC_020519.1,WA5_1142,1248790.0,1252536.0,-,nitrate reductase subunit alpha,Energy production and conversion,Q8NR68,Op732
WA5_RS05925,WA5_RS05925,NC_020519.1,WA5_1143,1252553.0,1253890.0,-,NarK/NasA family nitrate transporter,Inorganic ion transport and metabolism,,Op732
WA5_RS05930,WA5_RS05930,NC_020519.1,WA5_1144,1254148.0,1254636.0,+,MogA/MoaB family molybdenum cofactor biosynthesis protein,Coenzyme transport and metabolism,A0A1Q6BR80,Op733
WA5_RS05935,WA5_RS05935,NC_020519.1,WA5_1145,1254733.0,1256601.0,-,phosphatase PAP2 family protein,Lipid transport and metabolism,,Op734
WA5_RS05940,WA5_RS05940,NC_020519.1,WA5_1146,1256847.0,1257857.0,-,hemolysin family protein,Function unknown,Q8NR64,Op735
WA5_RS05945,WA5_RS05945,NC_020519.1,WA5_1147,1257861.0,1259264.0,-,hemolysin family protein,Function unknown,Q8NR63,Op735
WA5_RS05950,WA5_RS05950,NC_020519.1,WA5_1148,1259425.0,1259988.0,-,molybdenum cofactor guanylyltransferase,Coenzyme transport and metabolism,Q8NR62,Op736
WA5_RS05955,WA5_RS05955,NC_020519.1,WA5_1149,1259989.0,1261200.0,-,molybdopterin molybdotransferase MoeA,Coenzyme transport and metabolism,Q8NR61,Op736
WA5_RS05960,moaA,NC_020519.1,WA5_1150,1261684.0,1262817.0,-,GTP 3'%2C8-cyclase MoaA,Coenzyme transport and metabolism,Q8NR60,Op737
WA5_RS05965,WA5_RS05965,NC_020519.1,WA5_1151,1262882.0,1264609.0,-,long-chain fatty-acid--CoA ligase,Lipid transport and metabolism,Q8NR59,Op738
WA5_RS05970,rho,NC_020519.1,WA5_1152,1265141.0,1267429.0,+,transcription termination factor Rho,Transcription,Q8NR58,Op739
WA5_RS05975,prfA,NC_020519.1,WA5_1153,1267429.0,1268505.0,+,peptide chain release factor 1,"Translation, ribosomal structure and biogenesis",,Op739
WA5_RS05980,prmC,NC_020519.1,WA5_1154,1268506.0,1269345.0,+,peptide chain release factor N(5)-glutamine methyltransferase,"Translation, ribosomal structure and biogenesis",A0A0U4XSJ5,Op739
WA5_RS05985,WA5_RS05985,NC_020519.1,WA5_1155,1269395.0,1270045.0,+,L-threonylcarbamoyladenylate synthase,"Translation, ribosomal structure and biogenesis",A0A0S2T4E4,Op740
WA5_RS05990,WA5_RS05990,NC_020519.1,WA5_1156,1270046.0,1271194.0,+,undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase,Cell wall/membrane/envelope biogenesis,A0A1B4WKE2,Op740
WA5_RS05995,WA5_RS05995,,,,,,,No COG annotation,,
WA5_RS06005,atpB,NC_020519.1,WA5_1159,1272339.0,1273151.0,+,F0F1 ATP synthase subunit A,Energy production and conversion,R0JMX9,Op742
WA5_RS06010,WA5_RS06010,NC_020519.1,WA5_1160,1273285.0,1273527.0,+,ATP synthase F0 subunit C,Energy production and conversion,M1UEP9,Op742
WA5_RS06015,WA5_RS06015,NC_020519.1,WA5_1161,1273558.0,1274124.0,+,F0F1 ATP synthase subunit B,Energy production and conversion,A0A0S2T408,Op742
WA5_RS06020,WA5_RS06020,NC_020519.1,WA5_1162,1274130.0,1274945.0,+,F0F1 ATP synthase subunit delta,Energy production and conversion,R0JRH6,Op742
WA5_RS06025,atpA,NC_020519.1,WA5_1163,1275007.0,1276650.0,+,F0F1 ATP synthase subunit alpha,Energy production and conversion,Q79VG7,Op742
WA5_RS06030,WA5_RS06030,NC_020519.1,WA5_1164,1276707.0,1277684.0,+,F0F1 ATP synthase subunit gamma,Energy production and conversion,Q79VG6,Op742
WA5_RS06035,atpD,NC_020519.1,WA5_1165,1277687.0,1279138.0,+,F0F1 ATP synthase subunit beta,Energy production and conversion,R0HZF8,Op742
WA5_RS06040,WA5_RS06040,NC_020519.1,WA5_1166,1279150.0,1279524.0,+,F0F1 ATP synthase subunit epsilon,Energy production and conversion,A0A6M4PX77,Op742
WA5_RS06045,WA5_RS06045,NC_020519.1,WA5_1167,1279769.0,1280242.0,+,DUF2550 domain-containing protein,Function unknown,R0JRI3,Op743
WA5_RS06050,nucS,NC_020519.1,WA5_1168,1280269.0,1280961.0,+,endonuclease NucS,"Replication, recombination and repair",Q8NR49,Op743
WA5_RS16465,WA5_RS16465,NC_020519.1,WA5_1169,1280966.0,1281253.0,+,hypothetical protein,Function unknown,A0A0S2T417,Op744
WA5_RS06060,mce,NC_020519.1,WA5_1170,1281258.0,1281713.0,-,methylmalonyl-CoA epimerase,Amino acid transport and metabolism,A0A0U4XSL0,Op745
WA5_RS06065,WA5_RS06065,NC_020519.1,WA5_1171,1281802.0,1282107.0,+,thiamine-binding protein,Function unknown,R0HZG4,Op746
WA5_RS06070,WA5_RS06070,NC_020519.1,WA5_1172,1282193.0,1283116.0,+,co-chaperone YbbN,"Post-translational modification, protein turnover, and chaperones",,Op747
WA5_RS06075,WA5_RS06075,NC_020519.1,WA5_1173,1283323.0,1284468.0,+,LLM class flavin-dependent oxidoreductase,Energy production and conversion,Q8NR44,Op748
WA5_RS06080,WA5_RS06080,NC_020519.1,WA5_1174,1284516.0,1285286.0,+,ABC transporter permease,Inorganic ion transport and metabolism,Q8NR43,Op749
WA5_RS06085,WA5_RS06085,NC_020519.1,WA5_1175,1285301.0,1286032.0,+,ABC transporter ATP-binding protein,Inorganic ion transport and metabolism,Q8NR42,Op749
WA5_RS06090,WA5_RS06090,NC_020519.1,WA5_1176,1286042.0,1287001.0,+,ABC transporter substrate-binding protein,Inorganic ion transport and metabolism,,Op749
WA5_RS06095,glgB,NC_020519.1,WA5_1177,1287277.0,1289472.0,-,1%2C4-alpha-glucan branching protein GlgB,Carbohydrate transport and metabolism,Q8NR40,Op750
WA5_RS06100,WA5_RS06100,NC_020519.1,WA5_1178,1289510.0,1291537.0,-,alpha-1%2C4-glucan--maltose-1-phosphate maltosyltransferase,Carbohydrate transport and metabolism,Q8NR39,Op750
WA5_RS06105,WA5_RS06105,NC_020519.1,WA5_1179,1291698.0,1292579.0,+,ABC transporter ATP-binding protein,Inorganic ion transport and metabolism,A0A1Q6BRE8,Op751
WA5_RS06110,WA5_RS06110,NC_020519.1,WA5_1180,1293227.0,1294027.0,+,hypothetical protein,"Replication, recombination and repair",A0A0S2T481,Op752
WA5_RS06115,WA5_RS06115,NC_020519.1,WA5_1181,1294045.0,1295208.0,+,hypothetical protein,"Replication, recombination and repair",,Op752
WA5_RS06120,WA5_RS06120,NC_020519.1,WA5_1182,1295434.0,1296222.0,+,electron transfer flavoprotein subunit beta/FixA family protein,Energy production and conversion,Q8NR34,Op753
WA5_RS06125,WA5_RS06125,NC_020519.1,WA5_1183,1296252.0,1297205.0,+,electron transfer flavoprotein subunit alpha/FixB family protein,Energy production and conversion,A0A1B4WKH0,Op753
WA5_RS06130,WA5_RS06130,NC_020519.1,WA5_1184,1297211.0,1298341.0,+,cysteine desulfurase,Amino acid transport and metabolism,H7C683,Op753
WA5_RS06135,WA5_RS06135,NC_020519.1,WA5_1185,1298338.0,1298619.0,-,hypothetical protein,No COG annotation,,Op754
WA5_RS06140,WA5_RS06140,NC_020519.1,WA5_1186,1298996.0,1300144.0,-,type II toxin-antitoxin system HipA family toxin,Function unknown,Q8NR30,Op755
WA5_RS06145,WA5_RS06145,NC_020519.1,WA5_1187,1300141.0,1300362.0,-,helix-turn-helix transcriptional regulator,Transcription,,Op755
WA5_RS06150,WA5_RS06150,NC_020519.1,WA5_1188,1300551.0,1301057.0,+,N-acetyltransferase,Function unknown,Q8NR28,Op756
WA5_RS06155,WA5_RS06155,NC_020519.1,WA5_1189,1300984.0,1301928.0,-,spermidine synthase,Amino acid transport and metabolism,A0A6L2RFC2,Op757
WA5_RS06160,WA5_RS06160,NC_020519.1,WA5_1190,1301971.0,1303113.0,-,AAA family ATPase,Function unknown,,Op758
WA5_RS06165,WA5_RS06165,NC_020519.1,WA5_1191,1303298.0,1303696.0,+,hypothetical protein,No COG annotation,Q8NR25,Op759
WA5_RS06170,mnmA,NC_020519.1,WA5_1192,1303828.0,1304925.0,+,tRNA 2-thiouridine(34) synthase MnmA,"Translation, ribosomal structure and biogenesis",A0A0U4YPF4,Op760
WA5_RS06175,WA5_RS06175,NC_020519.1,WA5_1193,1304931.0,1305923.0,+,hypothetical protein,Amino acid transport and metabolism,A0A0U4IRJ6,Op760
WA5_RS06180,WA5_RS06180,NC_020519.1,WA5_1194,1305920.0,1307383.0,-,DHA2 family efflux MFS transporter permease subunit,Amino acid transport and metabolism,R0JN12,Op761
WA5_RS06185,WA5_RS06185,NC_020519.1,WA5_1195,1307458.0,1308171.0,-,3'-5' exonuclease,"Replication, recombination and repair",A0A0S2T474,Op762
